ID,age,job_id,id_marital,id_education,default,balance,housing,loan,id_contact,day,month,duration,campaign,pdays,previous,id_poutcome,target
1212,66,8,S,S,no,10177,no,no,C,5,may,272,4,-1,0,U,no
1213,36,3,S,T,no,490,no,no,C,28,aug,207,8,98,1,F,yes
1214,49,5,M,S,no,2576,yes,no,C,15,may,64,6,-1,0,U,no
1215,40,2,M,S,no,0,no,no,U,12,jun,543,2,-1,0,U,no
1216,23,6,S,S,no,598,no,no,C,30,apr,166,1,-1,0,U,no
1217,29,3,S,T,no,15459,no,no,C,26,may,245,3,97,7,S,no
1218,44,4,M,P,no,271,yes,yes,U,9,may,94,1,-1,0,U,no
1219,54,12,M,U,no,2508,no,no,U,20,jun,34,8,-1,0,U,no
1220,47,4,M,P,no,320,no,no,T,30,jul,203,2,-1,0,U,no
1221,33,8,M,T,no,640,no,no,C,24,jul,318,1,-1,0,U,no
1222,30,5,M,S,no,1772,yes,no,C,13,apr,158,4,-1,0,U,no
1223,27,8,S,S,no,15,no,yes,C,21,jul,177,1,-1,0,U,no
1224,49,3,D,T,no,2370,yes,yes,U,17,nov,56,1,103,2,O,no
1225,27,2,S,S,no,201,yes,no,U,4,jun,172,2,-1,0,U,no
1226,51,4,M,S,no,160,yes,no,C,7,may,136,1,359,1,F,no
1227,32,8,D,S,yes,5,yes,yes,C,18,may,82,3,363,2,O,no
1228,30,4,S,S,no,75,yes,no,U,16,may,123,1,-1,0,U,no
1229,33,8,M,S,no,4902,yes,no,C,20,nov,110,1,-1,0,U,no
1230,27,4,S,P,no,-79,yes,no,U,30,may,385,5,-1,0,U,no
1231,75,11,D,S,no,1341,no,no,C,18,dec,415,7,-1,0,U,yes
1232,37,2,D,S,no,490,yes,no,C,2,feb,73,1,-1,0,U,no
1233,36,6,S,S,no,1521,yes,no,U,16,jun,243,2,-1,0,U,no
1234,37,4,M,S,no,131,yes,no,U,9,may,137,2,-1,0,U,no
1235,35,3,M,T,no,8,yes,no,U,23,may,55,4,-1,0,U,no
1236,32,2,M,S,no,-632,yes,yes,C,20,apr,18,5,-1,0,U,no
1237,32,8,S,S,no,116,no,yes,C,16,jul,255,2,-1,0,U,no
1238,35,8,M,P,no,189,yes,no,C,11,may,95,1,-1,0,U,no
1239,31,4,M,P,no,2,yes,yes,C,10,jul,112,1,-1,0,U,no
1240,28,4,S,S,no,4229,yes,yes,C,5,may,205,2,-1,0,U,no
1241,27,2,M,S,no,54,yes,no,C,18,may,97,1,370,1,F,no
1242,22,9,S,U,no,549,no,no,C,2,sep,154,1,-1,0,U,no
1243,35,4,M,P,no,298,yes,no,C,13,may,135,2,370,2,F,no
1244,69,11,M,P,no,579,no,no,C,14,aug,230,1,-1,0,U,no
1245,37,7,S,T,no,1467,yes,yes,C,17,nov,349,1,-1,0,U,no
1246,45,8,S,S,no,0,yes,no,C,8,may,38,1,-1,0,U,no
1247,47,3,M,T,no,109,yes,no,C,22,jul,268,1,-1,0,U,no
1248,52,3,M,T,no,-11,yes,no,C,11,may,94,4,-1,0,U,no
1249,33,2,M,S,no,90,yes,no,C,28,jul,263,2,-1,0,U,no
1250,60,4,M,P,no,493,no,no,C,18,aug,671,4,-1,0,U,yes
1251,33,3,D,S,no,1897,yes,yes,U,2,jun,197,1,-1,0,U,no
1252,44,8,M,S,no,2403,yes,no,C,28,jan,180,2,-1,0,U,no
1253,38,7,M,S,no,868,no,no,C,20,nov,452,2,-1,0,U,no
1254,54,7,M,S,no,653,yes,no,U,15,may,352,1,-1,0,U,no
1255,32,1,D,P,no,0,no,no,C,15,jul,175,4,-1,0,U,no
1256,33,6,M,S,no,0,yes,yes,C,19,nov,163,2,-1,0,U,no
1257,55,2,D,S,no,218,yes,no,U,29,may,200,2,-1,0,U,no
1258,51,4,M,P,no,5050,no,yes,U,16,jun,75,7,-1,0,U,no
1259,48,4,M,S,no,741,yes,no,C,16,apr,227,1,-1,0,U,no
1260,37,2,S,S,no,1050,yes,no,C,3,feb,586,3,-1,0,U,no
1261,33,2,S,S,no,-56,no,yes,C,10,jul,119,5,-1,0,U,no
1262,30,4,M,P,no,1,yes,yes,T,22,jul,80,2,-1,0,U,no
1263,43,4,M,P,no,-98,yes,yes,C,12,may,112,2,330,3,O,no
1264,49,6,M,S,no,4667,yes,no,U,19,may,130,2,-1,0,U,no
1265,54,1,M,P,no,541,yes,no,C,3,feb,237,3,-1,0,U,no
1266,31,1,M,T,no,7744,no,no,C,26,aug,377,8,-1,0,U,no
1267,54,12,M,U,no,895,no,no,C,7,oct,335,1,-1,0,U,yes
1268,36,1,M,S,no,-129,yes,no,C,29,jul,121,3,-1,0,U,no
1269,30,8,M,S,no,0,no,no,C,15,jul,127,5,-1,0,U,no
1270,27,6,S,S,no,158,no,no,U,1,jul,650,2,-1,0,U,yes
1271,30,8,M,S,no,122,yes,no,U,16,may,107,1,-1,0,U,no
1272,30,4,M,S,no,673,yes,no,U,20,may,610,2,-1,0,U,no
1273,35,6,D,S,no,0,no,no,C,25,aug,124,4,-1,0,U,no
1274,33,2,D,S,no,411,yes,no,U,8,may,216,1,-1,0,U,no
1275,43,4,D,P,no,-97,yes,yes,C,31,jul,747,4,-1,0,U,no
1276,41,4,M,S,no,-217,yes,no,C,11,may,313,1,349,3,O,no
1277,41,3,D,T,no,5037,no,no,C,23,apr,252,9,185,5,O,yes
1278,46,8,D,S,no,2232,no,no,C,13,feb,121,1,-1,0,U,yes
1279,54,4,M,S,no,-932,yes,no,U,7,may,799,1,-1,0,U,no
1280,32,3,M,T,no,913,yes,no,C,23,jun,883,1,674,4,F,no
1281,30,6,S,T,no,236,yes,no,U,16,may,197,1,-1,0,U,no
1282,40,7,M,P,no,0,yes,no,C,11,jul,271,2,-1,0,U,no
1283,30,4,M,P,no,2581,no,no,U,12,may,221,2,-1,0,U,no
1284,27,8,M,S,no,639,no,yes,C,14,jul,243,3,-1,0,U,no
1285,41,4,M,P,no,849,yes,no,U,15,may,72,1,-1,0,U,no
1286,54,2,M,S,no,386,yes,no,C,2,aug,155,2,-1,0,U,no
1287,32,3,S,T,no,1218,yes,no,T,28,jan,70,2,-1,0,U,no
1288,31,3,M,T,no,2603,yes,no,C,11,feb,280,4,-1,0,U,yes
1289,42,4,M,S,no,-921,yes,no,U,26,may,115,2,-1,0,U,no
1290,48,8,M,P,no,607,no,no,U,20,jun,29,2,-1,0,U,no
1291,34,4,M,P,no,79,yes,no,C,14,may,406,2,-1,0,U,no
1292,55,6,D,S,no,61,yes,yes,C,25,aug,113,3,-1,0,U,no
1293,49,6,M,S,no,1091,no,no,T,30,jul,47,2,-1,0,U,no
1294,46,3,D,T,no,743,no,no,U,5,jun,36,2,-1,0,U,no
1295,47,7,M,U,no,209,yes,no,U,6,may,135,2,-1,0,U,no
1296,24,3,S,T,no,172,no,no,C,3,jul,67,2,-1,0,U,no
1297,58,7,M,S,no,2,no,no,U,16,jun,684,1,-1,0,U,no
1298,32,3,S,T,no,41,no,no,C,21,aug,686,5,-1,0,U,yes
1299,25,9,S,S,no,1116,yes,no,C,2,mar,170,3,-1,0,U,no
1300,49,4,M,S,no,-55,no,no,U,17,jun,150,3,-1,0,U,no
1301,59,11,D,S,no,5845,no,no,C,14,may,1060,2,-1,0,U,yes
1302,30,3,S,T,no,329,yes,no,U,6,jun,122,16,-1,0,U,no
1303,46,4,M,S,no,494,yes,no,U,26,may,724,1,-1,0,U,no
1304,42,3,M,U,no,1519,no,no,C,19,oct,230,1,92,1,S,yes
1305,37,7,M,T,no,2685,no,no,U,20,jun,187,2,-1,0,U,no
1306,44,4,M,P,no,-14,yes,yes,U,19,may,179,4,-1,0,U,no
1307,49,2,M,S,no,5673,no,yes,C,4,aug,357,3,-1,0,U,no
1308,41,4,M,S,no,1459,no,no,U,5,jun,82,1,-1,0,U,no
1309,48,6,M,T,no,0,no,no,T,26,aug,176,15,-1,0,U,no
1310,31,3,M,S,no,625,yes,no,C,7,apr,424,1,138,1,F,no
1311,37,9,M,U,no,0,no,no,U,18,jun,115,1,-1,0,U,no
1312,51,2,M,S,no,867,yes,no,C,3,feb,177,2,211,3,F,no
1313,80,11,M,S,no,8304,no,no,T,9,jun,712,1,64,12,F,yes
1314,32,3,S,T,no,151,yes,no,U,6,may,118,1,-1,0,U,no
1315,48,2,M,P,yes,-583,yes,no,U,2,jun,25,7,-1,0,U,no
1316,49,4,M,T,no,1784,no,no,U,12,jun,753,1,-1,0,U,no
1317,30,3,M,T,no,3134,yes,no,C,17,jul,124,1,-1,0,U,no
1318,27,5,S,S,no,49,yes,no,C,30,jan,208,2,-1,0,U,no
1319,34,6,M,S,no,-346,no,no,C,13,aug,136,4,-1,0,U,no
1320,49,3,M,S,no,1623,yes,no,C,19,nov,1081,2,-1,0,U,yes
1321,48,3,M,T,no,60,no,no,T,7,may,376,2,339,7,F,no
1322,40,2,M,S,no,17,no,no,C,4,jun,78,1,-1,0,U,no
1323,38,4,M,S,no,2008,yes,no,C,18,nov,354,1,-1,0,U,no
1324,46,4,M,P,no,91,yes,no,C,6,may,29,1,356,2,F,no
1325,41,7,M,T,no,171,yes,no,C,19,nov,209,1,191,4,F,no
1326,28,3,S,T,no,1027,yes,no,C,14,may,433,1,-1,0,U,no
1327,51,2,M,U,no,5801,yes,no,U,29,may,147,2,-1,0,U,no
1328,33,4,D,P,no,142,yes,no,T,11,may,41,2,300,5,F,no
1329,26,3,S,T,no,205,no,no,U,26,may,111,1,-1,0,U,no
1330,34,8,S,S,no,852,no,no,C,14,apr,108,2,-1,0,U,no
1331,27,4,M,S,yes,-584,yes,no,C,7,may,411,2,-1,0,U,no
1332,42,5,M,S,no,97,no,no,C,10,jul,108,2,-1,0,U,no
1333,45,8,M,S,no,204,yes,no,C,3,jun,224,2,-1,0,U,yes
1334,31,6,S,S,no,628,yes,no,U,12,may,1083,2,-1,0,U,no
1335,32,3,S,T,no,311,no,no,U,12,may,757,2,-1,0,U,yes
1336,39,4,M,P,no,1564,no,no,U,17,jun,57,1,-1,0,U,no
1337,26,4,S,S,no,856,yes,yes,C,30,jul,95,5,-1,0,U,no
1338,40,3,S,T,no,1509,no,no,C,15,mar,144,2,124,1,F,no
1339,52,2,M,S,no,-888,no,no,C,16,jul,135,1,-1,0,U,no
1340,40,6,S,T,no,226,no,no,C,15,jan,176,2,-1,0,U,no
1341,48,6,M,S,no,127,no,yes,C,7,aug,524,5,-1,0,U,no
1342,31,2,M,S,no,413,yes,no,U,13,may,65,1,-1,0,U,no
1343,27,8,M,S,no,710,yes,yes,C,6,may,653,1,334,2,S,yes
1344,47,6,M,S,no,1233,yes,no,U,11,sep,91,1,100,2,O,yes
1345,28,3,S,S,no,171,no,no,C,10,mar,93,1,-1,0,U,yes
1346,40,3,D,T,no,69,yes,no,C,6,may,503,2,280,2,F,no
1347,34,8,M,S,no,1499,yes,no,C,13,apr,186,1,327,2,F,no
1348,29,5,M,T,no,751,yes,no,U,23,may,121,2,-1,0,U,no
1349,36,3,M,T,no,61,no,yes,C,19,aug,452,2,-1,0,U,no
1350,83,11,M,P,no,425,no,no,T,22,jun,883,1,140,1,F,yes
1351,55,2,D,P,no,2923,yes,no,U,15,may,104,2,-1,0,U,no
1352,43,3,D,T,no,99,no,no,C,29,jan,24,3,-1,0,U,no
1353,23,9,S,S,no,1021,no,no,T,19,jun,79,9,-1,0,U,no
1354,44,6,M,T,no,1146,no,no,C,4,jul,178,2,-1,0,U,no
1355,58,4,M,P,no,781,yes,no,C,15,may,74,2,-1,0,U,no
1356,29,8,S,S,no,1448,no,no,C,10,mar,217,1,184,7,O,no
1357,30,3,S,T,no,604,no,yes,C,2,feb,475,1,-1,0,U,no
1358,29,8,S,S,no,-194,yes,no,C,7,may,127,1,-1,0,U,no
1359,41,6,M,S,no,0,no,no,C,11,mar,101,1,-1,0,U,no
1360,35,10,M,P,no,0,yes,no,C,14,jul,340,3,-1,0,U,no
1361,31,6,S,S,no,1014,yes,no,C,23,jul,158,4,-1,0,U,no
1362,27,8,S,T,no,73,no,no,C,29,jan,242,1,-1,0,U,no
1363,47,2,M,S,no,2597,yes,no,U,16,may,323,1,-1,0,U,no
1364,53,5,M,T,no,2627,yes,yes,U,16,jun,18,30,-1,0,U,no
1365,34,3,M,T,no,1906,yes,no,C,14,jul,68,3,-1,0,U,no
1366,34,4,M,P,no,-319,yes,yes,C,9,jul,134,4,-1,0,U,no
1367,36,3,M,T,no,-296,yes,no,C,14,may,113,3,-1,0,U,no
1368,40,6,M,S,no,169,yes,no,C,18,aug,43,4,-1,0,U,no
1369,37,5,S,T,no,556,no,no,U,17,jun,200,2,-1,0,U,no
1370,65,11,D,U,no,300,no,no,C,2,aug,245,2,-1,0,U,no
1371,53,6,D,S,no,751,yes,no,U,16,may,343,4,-1,0,U,no
1372,28,6,S,S,no,126,no,no,C,3,mar,229,1,-1,0,U,no
1373,33,6,D,T,no,-386,yes,no,U,23,may,530,1,-1,0,U,no
1374,56,4,M,P,no,379,no,no,C,13,aug,58,5,-1,0,U,no
1375,45,5,M,S,no,706,no,no,C,30,apr,78,2,176,1,S,no
1376,39,6,M,S,no,9121,no,no,U,5,jun,147,1,-1,0,U,no
1377,28,3,S,T,no,1466,yes,no,C,25,jul,40,1,-1,0,U,no
1378,36,4,M,P,no,0,yes,no,C,18,nov,618,2,-1,0,U,no
1379,41,4,M,P,no,951,yes,no,C,20,apr,23,4,-1,0,U,no
1380,46,8,M,S,no,368,no,no,C,20,aug,293,1,90,4,O,yes
1381,41,4,M,S,no,121,yes,no,C,13,may,16,6,176,5,O,no
1382,59,2,M,S,no,204,no,no,C,23,jul,286,2,-1,0,U,no
1383,24,8,M,S,no,299,yes,no,C,6,may,209,1,321,1,F,no
1384,34,3,M,T,no,4170,yes,no,U,21,may,935,1,-1,0,U,no
1385,40,4,M,P,no,-335,yes,no,U,27,may,260,1,-1,0,U,no
1386,42,8,M,S,no,3165,yes,no,U,16,jun,298,4,-1,0,U,no
1387,50,2,M,S,no,254,yes,no,C,15,apr,397,2,337,1,F,no
1388,25,3,S,T,no,553,yes,no,C,17,sep,113,4,479,1,F,no
1389,51,2,D,S,no,518,yes,no,T,17,nov,76,1,-1,0,U,no
1390,50,3,M,T,no,85,no,yes,C,1,jun,141,1,-1,0,U,no
1391,37,4,M,U,no,603,yes,no,U,23,may,773,2,-1,0,U,no
1392,21,2,S,S,no,361,no,no,T,5,jun,329,1,95,1,O,no
1393,52,4,M,S,no,-98,yes,no,U,7,may,423,1,-1,0,U,no
1394,55,11,M,P,no,4424,no,no,C,5,aug,67,4,-1,0,U,no
1395,26,6,S,S,no,2610,yes,yes,U,2,jun,626,1,-1,0,U,no
1396,38,6,M,T,no,3234,no,no,C,18,nov,578,2,-1,0,U,yes
1397,32,4,M,S,no,687,yes,no,U,9,may,61,1,-1,0,U,no
1398,31,4,M,S,no,631,yes,no,U,23,may,248,4,-1,0,U,no
1399,34,6,S,S,no,341,no,yes,C,29,jan,136,1,262,3,F,no
1400,33,6,S,T,no,316,no,no,C,21,aug,126,3,-1,0,U,no
1401,35,6,M,S,no,2,no,no,T,28,jan,653,3,-1,0,U,no
1402,44,3,M,U,no,415,yes,no,T,14,may,7,7,-1,0,U,no
1403,48,3,D,T,no,507,yes,no,C,9,apr,528,1,-1,0,U,no
1404,29,4,M,S,no,912,yes,no,C,13,may,785,1,-1,0,U,no
1405,50,3,M,T,no,0,no,no,C,9,jul,243,5,-1,0,U,no
1406,37,4,M,P,no,37,yes,no,C,13,may,24,2,362,1,O,no
1407,44,8,S,S,no,2524,no,no,U,19,jun,82,1,-1,0,U,no
1408,36,1,S,T,no,9019,yes,no,U,11,jun,952,3,-1,0,U,no
1409,49,4,D,U,no,39,yes,no,C,13,may,27,5,-1,0,U,no
1410,31,4,M,S,no,0,yes,no,U,5,may,143,1,-1,0,U,no
1411,49,6,D,S,no,265,yes,no,U,12,may,274,6,-1,0,U,no
1412,35,4,S,S,no,0,yes,no,C,16,apr,1174,1,345,4,O,yes
1413,57,8,D,U,no,4012,no,no,C,20,nov,915,1,-1,0,U,no
1414,42,4,M,P,no,1520,yes,no,C,5,feb,115,1,-1,0,U,no
1415,36,4,D,S,no,-140,yes,no,U,26,may,222,2,-1,0,U,no
1416,75,11,D,P,no,852,no,no,C,15,mar,341,1,-1,0,U,no
1417,38,4,S,S,no,578,yes,no,U,21,may,112,2,-1,0,U,no
1418,40,4,M,P,yes,0,yes,no,U,6,may,64,2,-1,0,U,no
1419,38,2,S,S,no,2253,yes,no,C,13,may,937,3,-1,0,U,yes
1420,34,3,S,T,no,1171,yes,no,C,10,jul,129,1,-1,0,U,no
1421,29,6,S,T,no,452,yes,no,C,11,may,59,1,-1,0,U,no
1422,28,8,M,S,no,-97,yes,no,C,29,jan,79,1,225,2,S,no
1423,79,11,M,S,no,4738,no,no,T,9,jul,151,5,-1,0,U,no
1424,51,8,D,S,no,467,yes,no,U,19,may,83,1,-1,0,U,no
1425,32,9,S,T,no,0,no,no,C,6,aug,101,5,3,6,O,no
1426,36,3,M,T,no,495,no,no,C,5,aug,157,3,97,2,S,yes
1427,38,7,M,S,no,157,no,yes,C,15,may,57,11,366,1,O,no
1428,49,5,M,S,no,358,yes,yes,U,13,may,176,3,-1,0,U,no
1429,42,2,M,S,no,292,yes,no,C,11,may,222,3,-1,0,U,no
1430,43,4,M,P,no,7343,yes,no,U,2,jun,217,4,-1,0,U,no
1431,34,4,M,S,no,-563,yes,no,U,26,may,252,1,-1,0,U,no
1432,59,11,S,S,no,351,yes,no,U,27,may,1063,5,-1,0,U,yes
1433,35,12,M,P,no,365,no,no,C,29,aug,41,2,-1,0,U,no
1434,33,4,S,S,no,13494,yes,no,U,20,jun,27,25,-1,0,U,no
1435,34,8,S,S,no,846,yes,no,C,17,apr,758,2,-1,0,U,no
1436,64,11,M,S,no,1574,no,no,T,29,jul,301,3,-1,0,U,yes
1437,34,7,M,T,no,-28,yes,no,C,16,jul,574,1,-1,0,U,no
1438,77,11,M,T,no,0,no,no,C,16,oct,847,1,60,1,S,yes
1439,57,11,M,P,no,2927,no,yes,T,30,jul,78,5,-1,0,U,no
1440,30,4,M,S,no,501,yes,yes,U,27,may,514,1,-1,0,U,no
1441,56,10,D,P,yes,1238,no,no,U,5,jun,1558,1,-1,0,U,yes
1442,49,12,M,U,no,301,no,no,C,14,aug,789,2,-1,0,U,no
1443,73,11,M,P,no,1388,no,no,C,20,jul,146,3,190,3,S,no
1444,39,6,S,S,no,102,yes,no,C,14,aug,272,2,-1,0,U,no
1445,57,6,D,P,no,13,yes,no,C,8,may,323,2,368,2,F,no
1446,32,5,M,S,no,413,yes,no,C,11,jul,712,2,-1,0,U,no
1447,32,6,S,T,no,4665,yes,no,U,21,may,860,2,-1,0,U,yes
1448,45,8,M,S,no,638,yes,no,C,20,aug,75,9,-1,0,U,no
1449,32,4,M,S,no,101,yes,no,U,19,may,191,4,-1,0,U,no
1450,31,3,M,T,no,1224,yes,yes,C,24,jul,1441,2,-1,0,U,yes
1451,49,5,M,S,no,1103,no,no,C,12,aug,428,2,-1,0,U,no
1452,29,2,M,S,no,3748,no,no,C,28,may,322,3,-1,0,U,no
1453,55,6,M,S,no,955,yes,no,C,29,jan,104,1,-1,0,U,no
1454,30,8,M,S,no,518,yes,no,C,8,may,127,1,-1,0,U,no
1455,45,2,S,P,no,1893,yes,no,U,3,jun,1259,6,-1,0,U,yes
1456,39,6,M,T,no,14,no,no,C,28,jan,114,2,-1,0,U,no
1457,36,8,M,S,no,-423,yes,yes,U,13,may,106,1,-1,0,U,no
1458,33,3,M,T,no,3696,no,no,C,19,nov,305,1,182,3,F,no
1459,36,3,M,T,no,2987,yes,no,C,12,aug,307,1,-1,0,U,yes
1460,31,6,S,S,no,433,no,no,C,11,aug,1504,2,-1,0,U,no
1461,36,6,M,U,no,756,no,no,C,11,jul,396,3,-1,0,U,no
1462,38,6,S,T,no,0,yes,no,C,1,jun,71,1,-1,0,U,no
1463,33,12,M,S,no,2727,no,no,C,6,aug,205,3,-1,0,U,no
1464,40,6,M,S,no,93,yes,no,U,13,may,134,2,-1,0,U,no
1465,31,4,M,S,no,1766,no,yes,C,5,jun,166,2,-1,0,U,yes
1466,39,2,M,S,no,124,yes,no,C,31,jul,81,5,-1,0,U,no
1467,33,8,M,T,no,69,no,yes,C,4,may,77,2,-1,0,U,no
1468,53,2,D,S,no,0,no,no,C,12,mar,80,2,-1,0,U,yes
1469,38,3,M,T,no,0,yes,no,C,13,may,537,5,303,2,F,no
1470,59,6,M,S,no,259,no,no,C,15,jun,415,1,89,1,S,yes
1471,55,4,M,P,no,4103,no,no,C,19,nov,291,1,-1,0,U,no
1472,38,6,S,T,no,744,yes,no,C,14,may,283,1,288,12,O,no
1473,48,2,M,S,no,116,yes,no,T,20,apr,70,4,-1,0,U,no
1474,53,4,M,S,no,70,yes,no,U,5,may,611,2,-1,0,U,no
1475,44,8,D,S,no,432,no,no,C,9,feb,132,3,-1,0,U,no
1476,57,3,M,T,no,1172,no,no,U,18,jun,26,1,-1,0,U,no
1477,29,4,S,S,no,9,yes,no,C,11,may,262,3,-1,0,U,no
1478,31,2,M,S,no,428,yes,no,U,21,may,272,1,-1,0,U,no
1479,35,6,S,T,no,7546,yes,no,C,28,dec,137,1,122,3,F,no
1480,31,4,M,P,no,620,no,no,C,30,mar,95,1,-1,0,U,no
1481,35,5,M,T,no,8647,no,no,C,19,nov,140,2,-1,0,U,no
1482,40,3,S,S,no,192,yes,no,U,16,may,71,11,-1,0,U,no
1483,39,4,M,S,no,0,yes,no,C,7,may,502,1,7,2,F,no
1484,43,6,S,T,no,27733,yes,no,U,3,jun,164,7,-1,0,U,no
1485,44,7,M,P,no,276,yes,yes,U,15,may,219,1,-1,0,U,no
1486,29,6,S,S,no,113,no,no,C,12,feb,328,2,183,4,S,yes
1487,40,6,M,S,no,782,yes,no,U,14,may,224,2,-1,0,U,no
1488,33,7,M,P,no,82,yes,no,C,18,nov,63,2,-1,0,U,no
1489,46,3,M,T,no,1008,no,no,C,29,aug,24,13,-1,0,U,no
1490,27,12,S,T,no,6421,no,no,T,28,jan,147,4,-1,0,U,no
1491,26,8,S,S,no,443,no,no,C,30,jul,84,3,-1,0,U,no
1492,41,6,M,S,no,351,yes,no,C,9,jul,175,1,-1,0,U,no
1493,34,6,M,T,no,5060,yes,no,C,21,aug,12,21,-1,0,U,no
1494,39,6,S,T,no,-41,no,yes,C,25,aug,40,15,-1,0,U,no
1495,27,2,S,S,no,-124,no,no,C,18,jul,217,1,-1,0,U,no
1496,31,4,M,S,no,79,yes,yes,C,23,jul,235,11,-1,0,U,no
1497,44,1,S,S,no,3945,no,no,C,28,jan,255,1,-1,0,U,no
1498,55,11,M,T,no,197,no,yes,C,8,jul,256,1,-1,0,U,no
1499,51,4,D,P,no,837,no,no,T,30,jul,41,2,-1,0,U,no
1500,50,3,M,T,no,-94,no,yes,U,25,jun,75,1,-1,0,U,no
1501,30,2,M,S,no,1743,yes,no,C,5,feb,192,4,-1,0,U,no
1502,46,6,M,S,no,57,no,no,U,28,may,796,1,-1,0,U,yes
1503,49,8,M,S,no,635,no,no,C,25,aug,220,3,-1,0,U,no
1504,56,11,M,S,no,-113,yes,yes,C,12,aug,614,2,-1,0,U,no
1505,47,8,D,S,no,225,no,no,C,28,aug,1126,4,-1,0,U,yes
1506,30,8,M,S,no,124,no,no,T,16,jun,161,2,-1,0,U,no
1507,36,7,S,S,no,475,no,no,C,25,jul,141,3,-1,0,U,no
1508,40,3,M,T,no,-7,no,yes,T,25,jul,697,1,-1,0,U,no
1509,37,6,S,S,yes,375,no,no,U,9,jun,223,2,-1,0,U,no
1510,42,8,D,S,no,936,no,no,C,30,jan,931,1,-1,0,U,yes
1511,45,6,M,S,no,1415,yes,no,C,17,nov,483,1,116,1,F,no
1512,34,1,S,S,no,0,no,no,C,17,nov,63,2,-1,0,U,no
1513,27,8,S,S,no,3638,no,no,C,11,jul,271,5,-1,0,U,no
1514,30,4,M,S,no,-99,yes,no,C,15,may,144,5,-1,0,U,no
1515,32,6,M,S,no,167,yes,yes,C,8,aug,79,3,-1,0,U,no
1516,46,10,M,P,no,19,yes,no,T,21,jul,171,1,-1,0,U,no
1517,29,5,M,T,no,242,yes,no,C,18,jul,73,4,-1,0,U,no
1518,53,12,M,U,no,13,no,no,T,28,jan,69,1,-1,0,U,no
1519,32,6,M,S,no,286,no,no,C,20,apr,60,1,343,4,F,no
1520,49,1,M,S,no,769,yes,no,U,14,may,257,1,-1,0,U,no
1521,35,3,M,T,no,93,no,no,C,4,may,198,2,88,1,O,no
1522,38,4,M,S,no,1663,yes,no,C,13,apr,217,3,327,1,F,no
1523,39,7,M,P,no,238,yes,yes,C,19,nov,134,1,-1,0,U,no
1524,34,6,S,S,no,2178,yes,no,C,26,may,41,1,-1,0,U,no
1525,42,4,M,P,no,792,yes,yes,C,19,nov,611,2,175,12,O,no
1526,35,4,S,U,no,871,yes,no,U,6,jun,216,3,-1,0,U,no
1527,60,8,M,S,no,1025,no,no,C,6,aug,388,8,-1,0,U,no
1528,57,6,D,S,no,63,yes,no,U,5,may,242,1,-1,0,U,no
1529,31,4,S,S,no,16,no,no,C,7,jul,387,1,-1,0,U,no
1530,29,3,S,S,no,417,no,no,C,7,oct,90,1,-1,0,U,no
1531,41,2,M,S,no,3992,yes,no,T,20,nov,281,2,-1,0,U,no
1532,46,4,M,P,no,2749,yes,no,C,17,nov,332,1,-1,0,U,no
1533,33,6,M,S,no,133,no,no,C,4,may,218,1,-1,0,U,yes
1534,32,4,S,S,no,1721,yes,no,U,21,may,650,2,-1,0,U,no
1535,54,3,D,T,no,2171,yes,yes,T,18,nov,1034,1,-1,0,U,yes
1536,37,2,M,S,no,4760,yes,no,C,8,may,182,2,169,2,F,no
1537,32,6,S,S,no,2979,no,no,C,25,may,156,1,-1,0,U,no
1538,43,3,M,T,no,690,yes,no,C,6,aug,171,3,-1,0,U,no
1539,50,4,D,S,no,203,yes,no,T,19,nov,265,1,127,4,O,no
1540,34,4,M,S,no,322,yes,no,C,20,apr,10,3,-1,0,U,no
1541,31,8,D,S,no,1210,no,no,C,16,jul,350,1,-1,0,U,no
1542,43,5,M,S,no,634,yes,no,C,17,nov,65,1,131,1,F,no
1543,49,7,M,S,no,273,no,no,C,23,jul,58,1,-1,0,U,no
1544,22,9,S,U,no,47,no,no,C,3,jul,69,3,-1,0,U,no
1545,35,3,M,T,no,1100,no,yes,C,29,jan,127,2,-1,0,U,no
1546,56,8,M,S,no,0,yes,no,T,19,nov,154,2,-1,0,U,no
1547,53,4,M,S,no,0,no,no,T,31,jul,36,4,-1,0,U,no
1548,54,7,M,T,no,1544,no,yes,C,5,feb,85,7,196,3,F,no
1549,32,2,S,U,no,6145,yes,no,C,14,may,362,1,287,13,F,no
1550,41,5,M,S,no,28,yes,no,C,11,may,49,1,-1,0,U,no
1551,40,4,M,S,no,1012,yes,no,C,6,may,410,1,-1,0,U,no
1552,33,4,M,P,no,245,yes,yes,C,8,may,253,3,-1,0,U,no
1553,33,3,S,T,no,1998,no,no,C,19,nov,570,1,-1,0,U,no
1554,34,4,M,S,no,3990,yes,no,C,24,jul,633,7,-1,0,U,no
1555,36,2,M,S,no,1328,yes,no,U,6,jun,82,4,-1,0,U,no
1556,34,7,M,T,no,412,yes,yes,C,8,jul,164,1,-1,0,U,no
1557,55,3,M,P,no,229,no,yes,U,9,jun,175,3,-1,0,U,no
1558,28,9,S,T,no,1562,no,no,C,15,feb,659,4,-1,0,U,yes
1559,29,8,S,S,no,3432,yes,no,C,17,apr,139,2,-1,0,U,no
1560,31,8,S,S,no,144,yes,no,U,4,jul,43,11,-1,0,U,no
1561,52,3,M,T,no,1339,yes,no,C,22,aug,343,5,-1,0,U,no
